Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
300,Kyle Lowry\lowryky01,PG,31,TOR,73,2354,19.6,.601,.630,.284,3.1,16.1,9.7,30.5,1.7,0.5,14.5,21.6,,6.8,2.8,9.6,.195,,5.5,0.3,5.8,4.6
301,Timothe Luwawu-Cabarrot\luwawti01,SF,22,PHI,52,807,7.1,.511,.592,.217,1.9,7.5,4.8,9.4,0.7,0.5,11.5,17.5,,0.1,0.7,0.8,.046,,-2.3,-2.4,-4.6,-0.5
302,Tyler Lydon\lydonty01,PF,21,DEN,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.015,,-5.6,-0.9,-6.5,0.0
303,Trey Lyles\lylestr01,PF,22,DEN,70,1366,18.0,.589,.398,.267,4.5,23.8,14.2,10.1,1.1,2.1,9.0,21.2,,2.6,1.2,3.8,.133,,0.6,-1.4,-0.8,0.4
304,Shelvin Mack\macksh01,PG,27,ORL,64,1256,13.5,.523,.332,.232,1.9,11.9,6.9,28.8,2.0,0.5,16.6,17.5,,0.9,0.9,1.9,.072,,-1.1,-1.0,-2.1,0.0
305,Josh Magette\magetjo01,PG,28,ATL,17,197,11.6,.450,.500,.190,1.1,9.1,5.1,38.4,1.7,0.0,16.5,12.1,,0.3,0.1,0.3,.085,,-2.5,-3.5,-6.0,-0.2
306,Ian Mahinmi\mahinia01,C,31,WAS,74,1096,12.9,.614,.008,.523,13.7,17.0,15.4,6.9,1.7,3.2,24.4,15.6,,1.0,1.4,2.4,.104,,-1.7,1.7,-0.1,0.5
307,Thon Maker\makerth01,C,20,MIL,71,1205,10.5,.502,.326,.293,7.3,14.4,10.9,5.3,1.6,3.7,10.8,14.6,,0.4,1.1,1.5,.061,,-2.5,0.1,-2.4,-0.1
308,Boban Marjanovic\marjabo01,C,29,TOT,35,286,25.1,.611,.000,.621,13.9,29.8,21.7,12.5,1.5,3.3,16.0,28.8,,0.8,0.5,1.2,.209,,-0.5,0.6,0.1,0.2
308,Boban Marjanovic\marjabo01,C,29,DET,19,171,21.6,.597,.000,.570,9.5,27.7,18.4,14.4,1.2,3.1,18.2,31.2,,0.2,0.3,0.5,.140,,-2.5,0.5,-2.0,0.0
308,Boban Marjanovic\marjabo01,C,29,LAC,16,115,30.2,.635,.000,.711,20.4,32.9,26.7,9.7,2.1,3.6,11.9,25.2,,0.5,0.2,0.7,.311,,2.5,0.8,3.2,0.2
309,Lauri Markkanen\markkla01,PF,20,CHI,65,1949,15.3,.551,.466,.188,3.9,23.6,13.4,6.2,0.9,1.8,8.1,21.7,,1.5,1.6,3.2,.078,,-0.7,-1.2,-1.9,0.0
310,Jarell Martin\martija01,PF,23,MEM,72,1638,10.4,.512,.197,.234,6.6,15.7,11.1,7.0,1.2,2.8,13.7,17.1,,0.0,1.3,1.3,.038,,-3.2,0.1,-3.1,-0.5
311,Frank Mason\masonfr01,PG,23,SAC,51,972,13.1,.479,.224,.301,3.4,12.1,7.5,22.8,1.8,1.0,12.7,22.5,,0.0,0.5,0.6,.028,,-1.8,-1.5,-3.3,-0.3
312,Mangok Mathiang\mathima01,C,25,CHO,4,20,18.1,.538,.000,.143,15.9,38.7,27.1,0.0,2.4,0.0,0.0,16.1,,0.0,0.0,0.1,.181,,-4.2,-5.8,-10.0,0.0
313,Wesley Matthews\matthwe02,SF,31,DAL,63,2131,11.4,.541,.577,.145,1.4,9.1,5.2,12.3,1.8,0.7,10.1,17.6,,1.0,1.7,2.7,.061,,0.2,-0.1,0.2,1.2
314,Luc Mbah a Moute\mbahalu01,PF,31,HOU,58,1507,10.1,.601,.506,.271,1.6,11.8,6.7,5.1,2.1,1.4,15.6,12.7,,0.8,1.9,2.6,.084,,-1.4,1.3,-0.1,0.7
315,James Michael McAdoo\mcadoja01,PF,25,PHI,3,18,7.5,.508,1.000,.286,0.0,11.6,6.0,0.0,0.0,4.6,11.3,21.1,,0.0,0.0,0.0,.023,,-4.3,-4.4,-8.7,0.0
316,Patrick McCaw\mccawpa01,SG,22,GSW,57,961,7.4,.477,.356,.151,2.0,7.1,4.8,10.6,2.2,0.8,14.6,12.8,,-0.3,0.9,0.6,.032,,-2.9,-0.4,-3.3,-0.3
317,CJ McCollum\mccolcj01,SG,26,POR,77,2780,17.3,.544,.319,.168,1.9,9.9,5.9,16.0,1.3,1.0,8.5,26.4,,4.0,2.7,6.7,.115,,1.7,-1.1,0.6,1.9
318,TJ McConnell\mccontj01,PG,25,PHI,71,1638,12.3,.548,.147,.097,2.4,11.5,7.1,24.6,2.6,0.6,21.0,13.8,,1.2,2.4,3.6,.105,,-1.9,1.2,-0.7,0.5
319,Erik McCree\mccreer01,SF,24,UTA,4,8,-8.9,.000,.500,.000,0.0,14.1,7.1,0.0,6.3,0.0,33.3,16.9,,-0.1,0.0,-0.1,-0.338,,-17.3,2.4,-14.8,0.0
320,Chris McCullough\mcculch01,PF,22,WAS,19,90,15.8,.478,.190,.333,8.9,22.6,15.7,7.1,0.0,4.8,4.0,24.6,,0.1,0.1,0.2,.081,,-3.8,-1.9,-5.7,-0.1
321,Doug McDermott\mcderdo01,SF,26,TOT,78,1703,10.6,.584,.424,.163,2.6,10.2,6.4,6.6,0.6,0.8,9.4,14.9,,1.8,0.6,2.4,.067,,-0.5,-1.7,-2.2,-0.1
321,Doug McDermott\mcderdo01,SF,26,NYK,55,1172,9.9,.562,.418,.162,3.1,9.5,6.3,6.0,0.4,0.9,8.8,14.3,,1.1,0.3,1.4,.056,,-0.6,-1.9,-2.5,-0.1
321,Doug McDermott\mcderdo01,SF,26,DAL,23,531,12.2,.629,.437,.165,1.4,11.6,6.4,7.9,0.9,0.5,10.6,16.2,,0.7,0.3,1.0,.092,,-0.4,-1.2,-1.6,0.1
322,JaVale McGee\mcgeeja01,C,30,GSW,62,584,21.8,.634,.029,.233,10.8,18.5,14.9,8.1,1.6,7.6,9.2,18.8,,1.5,1.0,2.6,.212,,0.2,2.5,2.7,0.7
323,Rodney McGruder\mcgruro01,SG,26,MIA,14,237,11.1,.577,.466,.069,3.8,8.1,6.0,6.8,1.5,0.7,4.8,11.9,,0.3,0.2,0.5,.111,,-0.5,-0.6,-1.1,0.1
324,Trey McKinney-Jones\mckintr01,SG,27,IND,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.001,,-5.7,-0.1,-5.9,0.0
325,Alfonzo McKinnie\mckinal01,SF,25,TOR,13,49,9.2,.663,.615,.231,0.0,13.5,6.9,2.9,1.0,1.6,17.3,15.5,,0.0,0.1,0.1,.075,,-1.8,-1.5,-3.3,0.0
326,Ben McLemore\mclembe01,SG,24,MEM,51,941,9.4,.521,.421,.158,3.6,11.3,7.4,7.6,1.9,1.4,13.7,19.2,,-0.3,0.7,0.4,.020,,-2.4,-1.3,-3.7,-0.4
327,Josh McRoberts\mcrobjo01,PF,30,DAL,2,6,-12.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,-0.190,,-9.8,-2.3,-12.1,0.0
328,Jodie Meeks\meeksjo01,SG,30,WAS,74,1087,12.3,.545,.528,.300,1.6,11.3,6.5,9.1,1.3,0.3,8.0,18.9,,1.1,0.7,1.9,.083,,-0.5,-2.4,-2.9,-0.3
329,Salah Mejri\mejrisa01,C,31,DAL,60,728,17.9,.644,.022,.482,12.6,25.3,18.8,7.2,1.5,8.2,18.6,12.7,,1.4,1.3,2.7,.180,,-2.1,5.4,3.3,1.0
330,Jordan Mickey\mickejo01,PF,23,MIA,22,277,10.4,.506,.179,.231,7.3,25.3,16.3,4.9,1.1,3.1,16.5,16.7,,-0.1,0.4,0.3,.053,,-5.6,0.6,-5.0,-0.2
331,Khris Middleton\middlkh01,SF,26,MIL,78,2857,17.4,.579,.327,.282,1.7,15.2,8.5,17.6,2.0,0.6,11.8,24.5,,4.4,2.2,6.6,.111,,1.6,-1.2,0.4,1.7
332,CJ Miles\milescj01,SF,30,TOR,65,1236,13.4,.554,.764,.156,1.7,10.9,6.4,5.6,1.4,1.2,5.8,22.1,,1.5,1.3,2.8,.107,,2.0,-2.4,-0.4,0.5
333,Darius Miller\milleda01,SF,27,NOP,77,1823,9.4,.622,.746,.134,1.0,7.9,4.6,7.7,0.6,0.7,10.1,12.8,,2.1,0.7,2.8,.075,,0.7,-1.7,-1.1,0.4
334,Malcolm Miller\millema01,SF,24,TOR,15,126,8.9,.638,.750,.143,3.6,9.7,6.7,3.2,0.4,1.3,14.4,12.1,,0.1,0.1,0.2,.084,,-0.5,-1.6,-2.1,0.0
335,Patty Mills\millspa02,PG,29,SAS,78,1982,12.2,.564,.612,.182,1.3,7.0,4.1,16.1,1.4,0.5,12.6,17.7,,2.1,2.1,4.2,.101,,1.0,-1.1,-0.1,1.0
336,Paul Millsap\millspa01,PF,32,DEN,34,1008,18.2,.564,.258,.360,6.3,18.3,12.3,14.6,1.9,3.3,12.9,22.4,,1.5,1.0,2.5,.120,,0.6,0.8,1.4,0.9
337,Nikola Mirotic\mirotni01,PF,26,TOT,50,1324,17.4,.559,.528,.211,4.1,24.1,14.1,8.8,1.4,2.2,8.0,23.3,,1.4,1.5,2.9,.106,,0.7,-0.7,0.0,0.7
337,Nikola Mirotic\mirotni01,PF,26,CHI,25,622,22.0,.624,.533,.262,3.0,25.1,13.7,11.0,1.2,1.9,8.4,25.7,,1.5,0.6,2.1,.160,,3.3,-1.3,1.9,0.6
337,Nikola Mirotic\mirotni01,PF,26,NOP,25,702,13.3,.491,.522,.159,5.1,23.1,14.4,6.8,1.6,2.5,7.6,21.1,,-0.1,0.9,0.9,.058,,-1.6,-0.2,-1.7,0.1
338,Donovan Mitchell\mitchdo01,SG,21,UTA,75,2512,16.5,.541,.407,.209,2.2,10.1,6.2,19.2,2.2,0.9,12.7,29.0,,1.2,3.5,4.7,.089,,1.2,-0.3,0.8,1.8
339,Naz Mitrou-Long\mitrona01,SG,24,UTA,1,1,134.1,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,,0.1,0.0,0.1,2.713,,68.7,-14.3,54.4,0.0
340,Malik Monk\monkma01,SG,19,CHO,60,778,8.5,.457,.571,.071,1.1,8.1,4.5,15.4,1.1,0.9,10.3,24.2,,-0.9,0.5,-0.4,-0.027,,-2.1,-3.3,-5.3,-0.7
341,Greg Monroe\monrogr01,C,27,TOT,46,928,19.8,.581,.000,.283,11.6,25.3,18.4,16.6,2.0,1.8,17.9,22.3,,1.1,1.3,2.4,.127,,-0.8,1.9,1.1,0.7
341,Greg Monroe\monrogr01,C,27,MIL,5,79,11.1,.489,.000,.121,9.0,28.2,18.7,10.2,0.0,0.0,14.7,23.4,,-0.1,0.0,0.0,-0.013,,-6.1,-3.6,-9.7,-0.2
341,Greg Monroe\monrogr01,C,27,PHO,20,465,21.0,.642,.000,.297,11.3,25.8,18.4,18.3,1.6,1.0,18.6,19.6,,1.0,0.4,1.4,.142,,1.2,1.1,2.3,0.5
341,Greg Monroe\monrogr01,C,27,BOS,21,384,20.2,.539,.000,.304,12.5,24.2,18.4,15.9,2.9,3.1,17.9,25.4,,0.2,0.9,1.1,.137,,-2.0,4.0,2.0,0.4
342,Luis Montero\montelu01,SG,24,DET,2,8,-15.5,.000,.000,.000,0.0,28.2,13.8,0.0,0.0,0.0,66.7,16.6,,-0.1,0.0,-0.1,-0.443,,-23.8,-2.0,-25.8,0.0
343,Ben Moore\moorebe01,PF,22,IND,2,9,-2.3,,,,0.0,12.5,6.3,13.1,0.0,0.0,,0.0,,0.0,0.0,0.0,.073,,-5.3,0.2,-5.0,0.0
344,E'Twaun Moore\mooreet01,SG,28,NOP,77,2439,11.5,.581,.359,.079,2.5,7.6,5.1,9.9,1.4,0.4,10.8,16.1,,2.1,1.4,3.5,.069,,0.2,-0.9,-0.7,0.8
345,Eric Moreland\moreler01,PF,26,DET,62,706,13.1,.511,.000,.260,11.1,27.6,19.2,13.3,1.8,5.6,25.4,9.4,,0.5,1.4,1.9,.127,,-3.5,5.8,2.3,0.8
346,Jaylen Morris\morrija01,SG,22,ATL,6,98,6.9,.452,.290,.000,2.3,16.0,9.1,10.8,1.0,0.9,16.2,16.5,,-0.1,0.1,-0.1,-0.043,,-5.9,-1.0,-6.8,-0.1
347,Marcus Morris\morrima03,PF,28,BOS,51,1364,14.9,.545,.388,.249,3.5,18.8,11.3,8.1,1.2,0.7,8.3,22.8,,1.2,2.1,3.3,.117,,-0.8,-0.5,-1.3,0.3
348,Markieff Morris\morrima02,PF,28,WAS,69,1872,13.3,.573,.298,.181,4.3,19.3,11.8,10.8,1.4,1.8,15.2,19.3,,1.1,2.0,3.2,.081,,-1.0,0.6,-0.4,0.8
349,Monte Morris\morrimo01,PG,22,DEN,3,25,27.1,.727,.167,.333,0.0,9.0,4.5,41.1,5.9,0.0,12.7,13.7,,0.1,0.0,0.2,.310,,3.7,-1.7,2.0,0.0
350,Johnathan Motley\motlejo01,PF,22,DAL,7,49,19.5,.564,.050,.850,6.6,35.1,20.4,7.5,0.0,3.6,9.8,28.3,,0.0,0.1,0.1,.096,,-4.8,-1.8,-6.6,-0.1
351,Timofey Mozgov\mozgoti01,C,31,BRK,28,339,10.2,.589,.212,.294,8.7,18.7,13.6,3.6,0.7,2.4,24.4,16.2,,-0.1,0.3,0.2,.026,,-4.8,-0.6,-5.4,-0.3
352,Emmanuel Mudiay\mudiaem01,PG,21,TOT,63,1237,11.6,.476,.281,.246,2.4,11.3,6.8,24.6,1.6,0.8,16.2,24.4,,-0.7,0.7,0.0,.000,,-2.5,-2.2,-4.7,-0.8
352,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,752,12.3,.504,.317,.242,2.4,11.7,7.0,24.0,1.4,0.4,16.8,24.7,,0.0,0.3,0.3,.018,,-2.1,-3.0,-5.1,-0.6
352,Emmanuel Mudiay\mudiaem01,PG,21,NYK,21,485,10.6,.432,.223,.252,2.3,10.7,6.5,25.4,2.0,1.3,15.1,23.8,,-0.6,0.4,-0.3,-0.028,,-3.1,-0.9,-4.0,-0.2
353,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,41,385,14.4,.500,.147,.229,6.0,14.0,10.0,6.4,1.2,0.7,3.1,22.3,,0.3,0.2,0.5,.064,,-2.0,-3.8,-5.8,-0.4
353,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,301,9.3,.446,.157,.256,5.7,11.7,8.7,3.4,0.8,0.6,3.6,20.5,,0.0,0.1,0.0,.005,,-4.2,-4.3,-8.4,-0.5
353,Shabazz Muhammad\muhamsh01,SG,25,MIL,9,84,32.6,.638,.122,.163,7.1,22.4,14.7,17.5,2.4,1.0,1.9,28.9,,0.4,0.1,0.5,.273,,5.7,-2.0,3.7,0.1
354,Xavier Munford\munfoxa02,SG,25,MIL,6,21,-2.1,.218,.333,.333,5.6,0.0,2.8,24.7,2.4,0.0,22.5,19.2,,-0.1,0.0,-0.1,-0.197,,-9.4,-4.4,-13.8,-0.1
355,Dejounte Murray\murrade01,PG,21,SAS,77,1632,14.6,.479,.058,.210,7.0,22.5,14.7,20.4,2.8,1.4,16.9,20.6,,-0.4,3.3,2.8,.083,,-2.5,3.5,1.0,1.3
356,Jamal Murray\murraja01,PG,20,DEN,77,2414,16.2,.577,.414,.238,3.6,9.7,6.6,16.3,1.6,0.9,13.0,22.9,,4.0,1.2,5.1,.102,,1.8,-2.1,-0.2,1.1
357,Mike Muscala\muscami01,C,26,ATL,49,964,15.1,.613,.521,.208,6.2,18.2,12.2,7.0,1.6,2.1,10.9,15.8,,1.6,0.9,2.4,.121,,0.4,0.2,0.6,0.6
358,Abdel Nader\naderab01,SF,24,BOS,43,458,6.0,.467,.473,.271,2.4,11.8,7.2,7.2,1.4,1.6,16.7,16.9,,-0.6,0.7,0.1,.008,,-5.1,0.3,-4.8,-0.3
359,Larry Nance Jr.\nancela02,C,25,TOT,62,1367,20.3,.613,.031,.338,12.3,21.6,17.0,8.8,3.0,2.1,10.0,15.8,,3.5,2.2,5.7,.200,,1.2,2.4,3.6,1.9
359,Larry Nance\nancela02,C,25,LAL,42,922,19.4,.618,.016,.344,12.5,20.3,16.4,9.1,3.1,1.8,12.3,15.3,,2.1,1.5,3.6,.190,,1.0,2.7,3.6,1.3
359,Larry Nance\nancela02,C,25,CLE,20,445,22.0,.605,.057,.329,11.8,24.5,18.2,8.2,3.0,2.9,5.3,16.9,,1.4,0.7,2.0,.221,,1.6,2.0,3.5,0.6
360,Shabazz Napier\napiesh01,PG,26,POR,70,1455,14.5,.553,.414,.268,1.8,9.9,5.9,15.1,2.7,0.8,13.8,19.5,,1.3,1.9,3.2,.105,,0.0,0.4,0.4,0.9
361,Jameer Nelson\nelsoja01,PG,35,TOT,50,1013,8.2,.489,.508,.082,1.4,9.5,5.6,23.0,1.3,0.3,21.0,13.7,,-0.1,0.6,0.5,.026,,-2.6,-1.5,-4.1,-0.5
361,Jameer Nelson\nelsoja01,PG,35,NOP,43,897,8.9,.520,.537,.083,1.4,10.0,5.8,22.4,1.2,0.3,20.9,13.0,,0.3,0.5,0.8,.043,,-2.0,-1.4,-3.4,-0.3
361,Jameer Nelson\nelsoja01,PG,35,DET,7,116,2.6,.322,.359,.077,1.9,5.8,3.8,27.8,1.7,0.8,21.4,19.6,,-0.4,0.1,-0.3,-0.106,,-7.5,-2.1,-9.6,-0.2
362,Raul Neto\netora01,PG,25,UTA,39,478,12.3,.554,.313,.224,1.7,9.4,5.6,23.2,1.2,0.7,16.5,18.3,,0.4,0.5,0.9,.094,,-1.7,-1.3,-3.1,-0.1
363,Georges Niang\niangge01,PF,24,UTA,7,18,15.0,.394,.375,.250,12.8,18.8,15.8,26.7,5.6,0.0,18.4,27.3,,0.0,0.0,0.0,.008,,-2.0,3.5,1.5,0.0
364,Joakim Noah\noahjo01,C,32,NYK,7,40,15.6,.510,.000,.400,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,,0.0,0.1,0.1,.071,,-2.3,3.3,1.0,0.0
365,Nerlens Noel\noelne01,C,23,DAL,30,472,16.2,.558,.010,.267,11.0,29.1,19.8,6.3,3.3,4.1,18.1,13.8,,0.4,1.0,1.3,.137,,-3.4,4.6,1.2,0.4
366,Lucas Nogueira\noguelu01,C,25,TOR,46,386,17.5,.656,.247,.384,4.7,19.2,12.1,7.3,2.7,8.7,15.0,11.4,,0.6,0.9,1.5,.186,,-0.9,6.4,5.5,0.7
367,Dirk Nowitzki\nowitdi01,C,39,DAL,77,1900,16.7,.575,.445,.142,1.3,25.1,12.8,10.4,1.1,2.1,6.0,20.5,,2.6,2.2,4.9,.123,,0.1,0.3,0.4,1.2
368,Frank Ntilikina\ntilila01,PG,19,NYK,74,1566,6.5,.429,.313,.150,2.3,9.3,5.8,19.8,1.9,0.9,20.5,17.0,,-2.1,1.0,-1.2,-0.036,,-3.9,-0.5,-4.4,-0.9
369,Jusuf Nurkic\nurkiju01,C,23,POR,75,1966,19.1,.529,.008,.292,9.6,26.8,18.3,11.6,1.5,4.3,14.7,26.6,,0.6,3.7,4.3,.105,,-2.7,2.7,-0.1,1.0
370,David Nwaba\nwabada01,SG,25,CHI,66,1529,12.8,.561,.121,.532,5.4,16.2,10.6,9.4,1.8,1.7,13.1,15.0,,1.4,1.4,2.8,.087,,-2.2,1.2,-1.0,0.4
371,Johnny O'Bryant III\obryajo01,PF,24,CHO,36,379,12.0,.470,.251,.146,8.1,18.7,13.3,5.9,1.2,1.3,7.6,22.5,,-0.1,0.4,0.3,.037,,-3.3,-2.1,-5.3,-0.3
372,Royce O'Neale\onealro01,SF,24,UTA,65,1052,10.4,.521,.412,.267,2.7,20.2,11.5,12.3,1.7,1.2,15.1,14.8,,0.3,1.7,1.9,.087,,-2.7,1.7,-1.1,0.2
373,Kyle O'Quinn\oquinky01,C,27,NYK,73,1289,19.4,.623,.037,.339,9.0,28.1,18.6,16.9,1.3,6.0,19.3,17.0,,2.3,1.9,4.2,.157,,-0.2,4.2,4.0,2.0
374,Semi Ojeleye\ojelese01,PF,23,BOS,68,1031,4.0,.449,.691,.241,3.8,11.0,7.5,2.5,0.9,0.2,10.5,8.7,,-0.3,1.2,0.9,.044,,-3.7,0.2,-3.5,-0.4
375,Emeka Okafor\okafoem01,C,35,NOP,23,337,16.3,.534,.000,.231,15.3,20.6,18.1,2.8,1.0,5.9,9.9,14.3,,0.5,0.5,1.0,.136,,-2.6,1.2,-1.4,0.1
376,Jahlil Okafor\okafoja01,C,22,TOT,28,353,15.4,.584,.029,.210,6.3,19.4,12.8,5.9,0.4,3.9,12.2,21.0,,0.3,0.3,0.6,.083,,-3.7,-0.7,-4.4,-0.2
376,Jahlil Okafor\okafoja01,C,22,PHI,2,25,8.8,.465,.000,.444,17.9,20.8,19.4,5.9,0.0,6.6,21.8,23.5,,0.0,0.0,0.0,.005,,-7.5,0.5,-7.0,0.0
376,Jahlil Okafor\okafoja01,C,22,BRK,26,328,15.9,.593,.031,.194,5.4,19.3,12.3,6.0,0.4,3.6,11.4,20.8,,0.3,0.3,0.6,.089,,-3.4,-0.8,-4.2,-0.2
377,Victor Oladipo\oladivi01,SG,25,IND,72,2471,23.0,.576,.324,.280,2.1,15.1,8.7,21.0,3.4,2.0,12.6,30.2,,4.2,3.8,8.0,.156,,3.5,1.2,4.7,4.2
378,Kelly Olynyk\olynyke01,PF,26,MIA,72,1698,17.7,.612,.437,.276,5.6,21.3,13.5,18.5,1.8,1.7,17.2,21.6,,2.6,2.6,5.2,.147,,1.6,1.4,2.9,2.1
379,Cedi Osman\osmande01,SF,22,CLE,57,584,10.9,.605,.442,.227,2.7,17.0,10.0,6.8,1.6,0.4,14.2,15.0,,0.4,0.4,0.8,.068,,-1.6,-1.5,-3.1,-0.2
380,Kelly Oubre Jr.\oubreke01,SF,22,WAS,77,2121,12.2,.539,.465,.299,3.1,15.5,9.3,6.4,1.7,1.4,8.8,19.4,,1.6,2.2,3.7,.085,,-0.6,-0.5,-1.1,0.5
381,Zaza Pachulia\pachuza01,C,33,GSW,66,937,16.7,.608,.004,.337,11.0,25.0,18.5,15.4,1.9,1.3,19.3,17.2,,1.7,1.4,3.1,.160,,-0.6,1.3,0.8,0.7
382,Marcus Paige\paigema01,PG,24,CHO,2,15,18.8,.507,.375,.250,0.0,22.1,10.8,22.1,0.0,0.0,0.0,25.7,,0.0,0.0,0.0,.139,,1.2,-3.6,-2.4,0.0
383,Georgios Papagiannis\papagge01,C,20,SAC,16,118,10.7,.415,.000,.000,11.1,24.3,17.4,11.5,0.9,4.8,16.3,18.6,,-0.2,0.1,0.0,-0.020,,-6.3,1.3,-5.1,-0.1
384,Jabari Parker\parkeja01,PF,22,MIL,27,621,17.3,.559,.254,.164,5.3,16.4,10.9,13.7,1.6,1.4,10.0,23.3,,0.7,0.5,1.2,.094,,0.1,-1.6,-1.6,0.1
385,Tony Parker\parketo01,PG,35,SAS,51,1005,13.4,.503,.094,.199,0.7,9.4,5.0,29.4,1.4,0.1,13.5,20.7,,0.5,1.1,1.6,.076,,-2.0,-1.6,-3.6,-0.4
386,Chandler Parsons\parsoch01,SF,29,MEM,36,691,13.7,.578,.517,.115,2.3,13.0,7.5,16.5,1.3,1.5,12.5,18.3,,0.7,0.4,1.1,.080,,0.3,-1.5,-1.1,0.2
387,Patrick Patterson\pattepa01,PF,28,OKC,79,1234,9.7,.545,.638,.165,2.7,14.5,8.4,5.8,1.9,1.7,10.3,10.8,,1.0,1.4,2.4,.092,,-1.8,0.3,-1.5,0.2
388,Justin Patton\pattoju01,C,20,MIN,1,4,19.8,.500,.000,.000,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.1,,0.0,0.0,0.0,.149,,-0.7,4.0,3.2,0.0
389,Brandon Paul\paulbr01,SG,26,SAS,61,558,7.2,.493,.430,.339,1.2,12.2,6.7,9.2,2.3,1.0,16.8,13.4,,-0.3,0.8,0.5,.044,,-3.8,1.1,-2.6,-0.1
390,Chris Paul\paulch01,PG,32,HOU,55,1753,24.3,.601,.475,.288,2.3,17.0,9.7,40.7,2.6,0.7,12.7,24.3,,7.0,2.6,9.6,.262,,6.0,1.0,7.0,4.0
391,Adreian Payne\paynead01,PF,26,ORL,5,43,18.8,.831,.300,.600,5.1,18.1,11.5,0.0,2.3,0.0,13.7,15.0,,0.1,0.0,0.2,.204,,0.1,-4.1,-4.1,0.0
392,Cameron Payne\payneca01,PG,23,CHI,21,476,14.0,.494,.429,.079,3.3,9.5,6.3,28.9,2.2,1.7,13.3,19.3,,0.3,0.4,0.6,.065,,-0.2,-0.6,-0.8,0.1
393,Elfrid Payton\paytoel01,PG,23,TOT,63,1808,16.6,.538,.138,.252,3.8,12.8,8.3,34.9,2.2,1.0,18.5,21.9,,1.4,1.4,2.9,.076,,0.1,0.0,0.1,1.0
393,Elfrid Payton\paytoel01,PG,23,ORL,44,1257,18.1,.564,.146,.249,4.1,11.2,7.6,35.4,2.5,1.0,18.3,21.8,,1.6,1.1,2.8,.106,,1.0,0.1,1.1,1.0
393,Elfrid Payton\paytoel01,PG,23,PHO,19,551,13.1,.481,.120,.258,3.2,16.4,9.7,33.9,1.7,0.9,18.8,22.1,,-0.2,0.3,0.1,.009,,-1.9,-0.2,-2.1,0.0
394,Gary Payton\paytoga02,PG,25,TOT,19,149,7.6,.414,.319,.064,6.1,11.7,8.9,12.4,1.0,1.7,5.8,15.3,,0.0,0.1,0.1,.021,,-3.5,-1.7,-5.2,-0.1
394,Gary Payton\paytoga02,PG,25,MIL,12,106,7.6,.437,.364,.091,4.5,14.4,9.5,12.2,1.4,0.8,8.0,16.0,,0.0,0.1,0.0,.016,,-3.4,-2.1,-5.5,-0.1
394,Gary Payton\paytoga02,PG,25,LAL,7,43,7.8,.357,.214,.000,10.0,4.9,7.4,12.8,0.0,3.8,0.0,13.8,,0.0,0.0,0.0,.033,,-3.5,-0.8,-4.4,0.0
395,London Perrantes\perralo01,PG,23,CLE,13,33,-1.4,.205,.333,.500,0.0,6.7,3.4,18.8,0.0,0.0,12.0,11.2,,-0.1,0.0,-0.1,-0.114,,-8.4,-4.1,-12.6,-0.1
396,Alec Peters\peteral01,PF,22,PHO,17,175,5.1,.375,.833,.125,4.2,11.8,7.9,7.9,0.3,0.9,3.8,12.7,,-0.1,0.0,-0.1,-0.029,,-3.1,-2.6,-5.7,-0.2
397,Marshall Plumlee\plumlma02,C,25,MIL,8,52,10.9,.697,.000,5.333,9.1,29.3,19.3,4.8,0.0,1.6,23.0,11.4,,0.1,0.0,0.2,.143,,-3.7,-2.0,-5.7,0.0
398,Mason Plumlee\plumlma01,C,27,DEN,70,1373,16.8,.582,.003,.480,10.3,21.0,15.6,14.6,1.7,4.7,18.8,16.6,,1.7,1.6,3.3,.115,,-1.0,2.6,1.6,1.3
399,Miles Plumlee\plumlmi01,C,29,ATL,51,866,10.8,.576,.000,.309,9.6,18.4,14.0,7.4,1.0,2.9,24.1,13.2,,0.1,0.7,0.8,.042,,-3.8,1.5,-2.4,-0.1
400,Jakob Poeltl\poeltja01,C,22,TOR,77,1412,17.0,.644,.006,.273,12.5,16.2,14.4,5.7,1.1,5.5,16.0,14.5,,2.8,2.1,5.0,.168,,0.2,2.9,3.1,1.8
401,Quincy Pondexter\pondequ01,SF,29,CHI,23,196,4.0,.398,.449,.347,4.2,10.7,7.4,6.3,2.0,0.9,16.3,15.0,,-0.3,0.1,-0.2,-0.045,,-6.1,-0.6,-6.6,-0.2
